N,P,K,temperature,humidity,ph,wind_speed,rainfall,weather_condition,weather_suitability,label
13,61,24,18.29783597,69.6897615,7.629910253,8.3,49.39111479,Cool,Medium,lentil
12,66,20,27.41434987,63.41785982,7.336117221,4.5,44.43177543,Clear,Medium,lentil
4,61,21,24.84063998,60.09116626,6.75020529,3,48.77790371,Clear,Medium,lentil
9,60,21,29.94413861,67.31323084,7.52178027,4.3,40.37113729,Clear,Medium,lentil
18,66,22,25.87990287,67.55109024,6.347379185,3.4,47.89645224,Clear,Medium,lentil
32,56,18,20.0467711,65.84395319,7.135251532,4.4,46.05333124,Clear,Medium,lentil
6,72,15,22.99451999,66.70897237,7.670178119,4.5,54.49044154,Clear,Medium,lentil
15,77,20,25.13163619,66.92642362,7.399749291,5,49.04015558,Clear,Medium,lentil
0,65,24,28.49584395,62.44616219,7.841496029,6,53.14531023,Clear,Medium,lentil
30,79,22,18.28766124,69.48515056,6.254216611,8.6,48.60449438,Cool,Medium,lentil
3,63,16,24.38041875,61.18458224,6.868881708,4.8,53.13946695,Clear,Medium,lentil
2,78,23,21.31852148,66.43934593,7.320514721,4.3,45.42616802,Clear,Medium,lentil
10,78,18,18.54141834,62.70637578,6.296976913,6.1,44.07819743,Cool,Medium,lentil
14,67,25,25.28710601,60.85993533,7.241151936,5.3,49.37369982,Clear,Medium,lentil
39,65,23,25.43459777,69.12613376,7.685959305,4.5,41.02682925,Clear,Medium,lentil
19,72,15,28.83600962,69.76112921,6.890760124,3.9,44.08562546,Clear,Medium,lentil
18,57,21,27.37659643,63.93927841,6.155915975,3.1,49.47371773,Clear,Medium,lentil
31,58,15,28.31886863,60.19461399,6.167855382,4.6,45.36521251,Clear,Medium,lentil
28,58,25,27.4818649,62.04814951,6.861640036,4.3,37.81123974,Clear,Medium,lentil
5,65,19,18.28072173,68.10365387,6.978361689,7.5,48.80253285,Cool,Medium,lentil
16,65,19,27.61204997,69.29786244,7.043160241,4.4,42.72374404,Clear,Medium,lentil
34,65,19,23.43974653,63.22011726,5.94239222,5.9,45.40277297,Clear,Medium,lentil
14,69,19,20.95628486,63.68128841,7.239455147,4.2,52.39881209,Clear,Medium,lentil
22,55,16,23.7937153,68.03209183,6.516317561,3.6,49.73922097,Clear,Medium,lentil
24,61,17,22.6371424,65.44544859,6.233269045,3.3,38.30411077,Clear,Medium,lentil
2,79,15,21.53577883,65.47227704,7.505283615,4.1,35.75107592,Clear,Medium,lentil
26,63,17,29.87854588,65.73085206,6.950300686,4.2,44.95654782,Clear,Medium,lentil
27,61,15,25.2653291,67.10004577,6.958054839,4.3,48.33941188,Clear,Medium,lentil
24,70,16,25.17885316,68.93307305,6.54803469,4.9,35.03484812,Clear,Medium,lentil
13,74,25,24.12192608,61.09533545,6.461618577,3.7,44.23629285,Clear,Medium,lentil
6,64,23,23.33565221,67.40460704,7.065264073,5.8,36.18678721,Clear,Medium,lentil
12,58,23,21.74600081,63.39503184,6.765091462,4.6,50.43306085,Clear,Medium,lentil
32,79,22,27.60195453,63.46170674,5.91645379,5,54.37814199,Clear,Medium,lentil
6,68,18,24.388717,62.50453062,6.711341147,5.9,47.26052494,Clear,Medium,lentil
10,79,20,24.98287462,66.895409,6.379881442,5.5,38.21370568,Clear,Medium,lentil
38,77,22,28.234829,69.3159965,6.313284268,3.1,35.36831423,Clear,Medium,lentil
17,74,17,26.03026959,69.55863145,7.393210848,5.2,37.11395801,Clear,Medium,lentil
26,68,24,28.04849594,64.07691942,7.504930973,5,37.15824966,Clear,Medium,lentil
23,75,17,24.87425505,64.00213929,7.198076286,4.1,48.28137482,Clear,Medium,lentil
32,78,22,23.97081395,62.35557553,7.007037515,3.7,53.40906048,Clear,Medium,lentil
19,79,19,20.06003985,67.76252583,6.677262562,4.3,42.89509057,Clear,Medium,lentil
22,60,18,19.59221047,61.28633405,6.74398035,6.1,41.7704893,Cool,Medium,lentil
28,69,16,29.77013109,66.29327012,6.547361618,4.2,35.69674138,Clear,Medium,lentil
1,67,21,27.52135365,60.53657684,6.551577598,4.6,48.06491307,Clear,Medium,lentil
12,67,23,25.62896213,63.14909763,6.585020303,5.9,45.49683991,Clear,Medium,lentil
36,67,20,20.39078312,60.47528931,6.924042372,4.4,53.31508572,Clear,Medium,lentil
28,70,21,25.39038396,60.4989659,7.437373666,4.1,39.18374505,Clear,Medium,lentil
12,71,19,24.91079638,60.71367427,7.142611056,5.2,42.19740397,Clear,Medium,lentil
22,68,16,27.70496805,63.20915034,7.74672376,5.4,37.46160727,Clear,Medium,lentil
26,66,22,18.06486101,65.1034354,6.300479414,5.8,51.54922825,Cool,Medium,lentil
16,65,16,18.13027797,62.45851612,6.078724107,7.8,50.6128521,Cool,Medium,lentil
14,59,22,23.82723528,67.89815262,6.76660668,4.9,46.90725077,Clear,Medium,lentil
33,59,19,23.19305333,62.74710773,7.641024177,3.4,49.55213308,Clear,Medium,lentil
21,63,17,25.08966129,68.17543102,6.559681838,3.6,41.45486619,Clear,Medium,lentil
0,69,21,25.86928193,61.88321072,7.072923306,3.9,36.68284038,Clear,Medium,lentil
10,75,17,18.43966037,68.05394959,7.732194788,5.4,39.00992137,Cool,Medium,lentil
30,61,18,27.14911056,67.02664337,6.157782589,4.8,52.50812701,Clear,Medium,lentil
0,74,17,23.33375853,64.50515776,7.240988401,4.4,47.01510708,Clear,Medium,lentil
35,74,22,26.7230014,62.96841833,6.898905799,3.4,42.87274897,Clear,Medium,lentil
7,63,24,19.55750776,64.45268309,6.818681086,7,53.04669416,Cool,Medium,lentil
9,56,17,26.13708256,66.7729209,6.261937875,4.5,46.48280681,Clear,Medium,lentil
14,74,15,27.99990346,65.57653373,6.493036868,3.9,49.94043064,Clear,Medium,lentil
14,76,20,29.05941162,62.10652364,7.042474679,5.7,36.5011366,Clear,Medium,lentil
36,65,16,25.71269843,64.1123333,7.692013657,3.2,50.17067771,Clear,Medium,lentil
28,67,21,21.79792649,63.73086065,6.250994223,3.9,46.62370222,Clear,Medium,lentil
28,79,16,24.70626432,60.26854183,6.052184881,4.2,53.12442925,Clear,Medium,lentil
40,61,22,20.94981756,65.8108757,7.002216044,4.4,44.23913012,Clear,Medium,lentil
10,70,19,24.84918386,68.98088448,7.272427638,3.9,41.61080544,Clear,Medium,lentil
12,80,19,21.91041045,65.21662467,5.962001484,5.2,36.10211371,Clear,Medium,lentil
37,77,20,25.93381964,68.70533022,7.080506001,3.5,51.02372773,Clear,Medium,lentil
0,67,22,29.82112112,69.4073209,6.593798387,4.9,51.56461082,Clear,Medium,lentil
7,73,25,27.52185591,63.13215259,7.28805662,3.5,45.20841071,Clear,Medium,lentil
10,56,18,27.99627907,68.6428593,7.32710972,5.1,46.10585191,Clear,Medium,lentil
39,70,15,20.76774783,63.90164154,6.366355781,5.8,47.9271552,Clear,Medium,lentil
26,56,22,23.05276444,60.424786,7.011121216,3.3,52.60285259,Clear,Medium,lentil
9,77,17,21.65845777,63.58337146,6.280725549,6,38.07659414,Clear,Medium,lentil
4,59,19,26.25070298,67.62779652,7.621494566,3.2,40.8106299,Clear,Medium,lentil
34,73,15,20.97195263,63.83179889,7.630424083,5.2,53.10207889,Clear,Medium,lentil
33,77,15,23.89736406,66.32102048,7.802212437,5.7,40.74536757,Clear,Medium,lentil
2,24,38,24.55981624,91.63536236,5.922935513,4.6,111.9684622,Clear,Medium,pomegranate
6,18,37,19.65690085,89.93701023,5.937649578,8.8,108.0458926,Cool,Medium,pomegranate
8,26,36,18.78359608,87.4024767,6.804781106,6.9,102.5184759,Cool,Medium,pomegranate
37,18,39,24.1469628,94.5110662,6.424670614,5.3,110.2316633,Clear,Medium,pomegranate
0,27,38,22.44581266,89.90147027,6.738016221,5.8,109.3905998,Clear,Medium,pomegranate
31,25,38,24.96273236,92.40501423,6.497366677,3.8,109.4169192,Clear,Medium,pomegranate
21,21,38,22.5526059,89.3259486,6.327673765,4.1,104.8955643,Clear,Medium,pomegranate
6,30,40,22.77035608,91.45498527,6.36137446,4.1,106.9659201,Clear,Medium,pomegranate
25,27,41,19.20090378,94.27659596,6.923509371,7.7,108.0423555,Cool,Medium,pomegranate
15,11,38,23.12808226,92.68328358,6.630646083,3.2,109.3930157,Clear,Medium,pomegranate
14,5,36,24.92639065,85.19098079,5.832525853,4.9,104.7693804,Clear,Medium,pomegranate
16,10,41,24.77464458,85.63608688,6.738993954,4.2,105.7595811,Clear,Medium,pomegranate
36,7,37,19.8671184,86.35590206,5.782435567,8.4,108.3168858,Cool,Medium,pomegranate
4,20,41,24.26601316,93.7974061,6.537042717,5.2,104.5375109,Clear,Medium,pomegranate
29,22,40,23.62600218,89.73266695,6.145104401,4.3,107.6836871,Clear,Medium,pomegranate
16,15,42,19.67832052,89.08935702,6.890784045,7.5,108.5468633,Cool,Medium,pomegranate
18,27,41,22.36509395,92.30882391,7.175344328,3.6,104.8216333,Clear,Medium,pomegranate
11,18,42,21.57936934,94.88267728,5.938528744,5,102.8593382,Clear,Medium,pomegranate
5,15,38,18.26233221,88.16779129,5.709380472,5.5,108.0756727,Cool,Medium,pomegranate
18,23,44,23.71028128,89.61794165,6.184400085,3,105.6499907,Clear,Medium,pomegranate
9,8,40,22.48720144,89.9224883,6.553509673,4.9,111.6631582,Clear,Medium,pomegranate
40,27,45,21.6602498,94.79397419,5.885638185,4.2,112.4349689,Clear,Medium,pomegranate
22,23,44,20.13037175,89.31505137,6.143874691,4.9,107.3416913,Clear,Medium,pomegranate
9,16,39,18.41164435,91.11927248,6.101198974,7.3,105.1834976,Cool,Medium,pomegranate
12,29,40,19.68291173,89.75272999,6.594037135,7.5,111.2818551,Cool,Medium,pomegranate
0,17,42,23.20242586,91.19442671,6.859840821,5.4,109.0946323,Clear,Medium,pomegranate
2,21,44,18.92157197,87.31290342,6.56893406,7.2,102.8013275,Cool,Medium,pomegranate
28,6,40,22.10621387,91.34039616,6.769855664,5.1,106.8704803,Clear,Medium,pomegranate
8,23,44,18.47412402,89.68919664,7.130837931,5.8,108.4758509,Cool,Medium,pomegranate
29,16,36,19.81069447,88.92944254,5.740338002,8.7,102.860084,Cool,Medium,pomegranate
17,18,43,24.4880844,90.83687246,5.843005428,5.7,103.1969341,Clear,Medium,pomegranate
34,21,42,18.75927679,89.93457597,6.648687274,5.7,111.0196744,Cool,Medium,pomegranate
21,23,42,19.54128063,90.29751796,6.902751061,6.1,104.3739878,Cool,Medium,pomegranate
25,17,40,18.91251245,87.74938524,6.608023872,7.8,111.2800516,Cool,Medium,pomegranate
8,25,36,19.91330523,94.95031368,6.828522375,6.4,104.0277061,Cool,Medium,pomegranate
26,18,42,19.72620525,89.64934166,6.910374919,5.9,108.2287276,Cool,Medium,pomegranate
4,19,42,23.83185873,87.84034604,6.306605528,4.9,111.2232716,Clear,Medium,pomegranate
36,24,41,24.94467632,94.25702672,7.009180374,5.4,103.8799347,Clear,Medium,pomegranate
5,24,40,24.692258,93.87030088,6.297907579,3.9,104.6735454,Clear,Medium,pomegranate
19,17,39,24.72485577,85.56083187,6.728599215,4.1,111.2787584,Clear,Medium,pomegranate
39,30,38,20.12644921,87.59629625,6.965156738,3.4,108.065579,Clear,Medium,pomegranate
5,29,44,21.02432943,93.0569505,5.578095745,3.1,104.7847006,Clear,Medium,pomegranate
4,24,43,22.40423537,88.1508343,7.199504273,3.3,109.8695196,Clear,Medium,pomegranate
38,21,35,20.33691147,89.38003827,5.841367187,4.1,110.9653137,Clear,Medium,pomegranate
37,11,36,24.24779615,85.56033312,6.710143266,4.4,106.9216033,Clear,Medium,pomegranate
9,25,41,24.81530144,91.90842992,5.972714857,4.3,109.2853418,Clear,Medium,pomegranate
29,22,43,19.66329768,87.95158129,5.561851831,6.2,106.0380805,Cool,Medium,pomegranate
5,21,38,22.43377991,90.3396556,6.107054808,5.2,112.459697,Clear,Medium,pomegranate
22,26,38,22.92052307,85.12912161,6.988035315,3.5,110.2437841,Clear,Medium,pomegranate
4,18,37,22.91843172,85.40695044,7.13147457,3.2,106.2817706,Clear,Medium,pomegranate
21,6,41,24.88244467,89.39686219,7.086947687,5.2,107.1951707,Clear,Medium,pomegranate
29,21,45,23.40981539,93.13277,6.749260456,5.5,105.2240743,Clear,Medium,pomegranate
23,5,44,21.20725375,94.26304717,7.16300467,3.3,107.5660804,Clear,Medium,pomegranate
13,7,43,18.20230419,91.12282162,7.013481515,6.3,109.6623974,Cool,Medium,pomegranate
5,13,37,22.34375696,89.7870345,5.648243649,3.1,103.3183074,Clear,Medium,pomegranate
27,24,41,24.32770134,90.88292835,6.610251186,3.1,110.4606459,Clear,Medium,pomegranate
7,23,35,19.75088482,88.71691157,7.054313823,7.5,102.5538035,Cool,Medium,pomegranate
12,20,39,19.86173586,86.19740917,6.026999326,7.1,111.0217929,Cool,Medium,pomegranate
4,19,43,18.07132963,93.14554876,5.779427402,6.2,106.3602023,Cool,Medium,pomegranate
3,9,45,23.89162561,89.61850203,6.535244251,5.4,104.617522,Clear,Medium,pomegranate
1,27,36,23.98598756,93.34236582,5.684995235,5.9,104.991282,Clear,Medium,pomegranate
23,30,44,20.93892916,85.42912869,6.12476108,6,103.0295938,Clear,Medium,pomegranate
24,21,42,20.82210727,87.22815682,6.999014379,5.4,109.4429934,Clear,Medium,pomegranate
13,30,37,20.86474944,91.61793636,6.277148771,3.4,106.8685636,Clear,Medium,pomegranate
40,11,44,24.45840036,86.10874614,6.322396027,3.7,111.3779693,Clear,Medium,pomegranate
21,9,40,24.51147697,90.64498715,5.956401828,4,105.6209954,Clear,Medium,pomegranate
3,27,44,24.56811204,92.03009222,6.591302797,3.2,110.9633894,Clear,Medium,pomegranate
40,29,42,24.63228709,89.01574455,7.104094929,5.1,110.6956184,Clear,Medium,pomegranate
14,25,40,20.07386547,90.97819712,6.407872061,5.7,103.7084055,Clear,Medium,pomegranate
38,14,37,21.80523051,94.63612858,6.658402594,3.9,102.6488846,Clear,Medium,pomegranate
34,9,36,22.8122645,86.34233767,6.276038961,3.7,110.4432293,Clear,Medium,pomegranate
32,14,37,22.73031253,88.48567856,6.825256236,4.7,104.6843243,Clear,Medium,pomegranate
18,21,35,23.2801227,94.94330457,6.368560522,4.9,111.1382096,Clear,Medium,pomegranate
8,23,38,19.30106297,87.1775172,7.005410734,7.8,105.4766591,Cool,Medium,pomegranate
15,6,41,19.0087067,88.83768149,6.897368477,5.8,108.6793978,Cool,Medium,pomegranate
0,5,36,24.35193812,90.88612388,6.152906502,3.3,105.529185,Clear,Medium,pomegranate
22,9,44,24.72235539,88.87651295,5.744361602,3.7,112.1926517,Clear,Medium,pomegranate
14,8,43,21.92513945,94.46485312,7.051654924,3.8,111.7162016,Clear,Medium,pomegranate
31,11,45,24.83954414,86.88738076,6.034612928,3.2,107.6435771,Clear,Medium,pomegranate
39,17,45,18.09691127,90.42177379,6.924490731,5.8,104.88189,Cool,Medium,pomegranate
10,5,42,20.24104904,91.08706822,6.887005997,5.7,109.2537734,Clear,Medium,pomegranate
8,28,38,23.22594,94.42971362,6.8444019,3.5,105.6917856,Clear,Medium,pomegranate
32,13,42,23.50128217,92.97527546,5.786058032,3.1,106.61905,Clear,Medium,pomegranate
18,9,40,19.44623085,89.02127045,5.627186257,5.6,106.1606833,Cool,Medium,pomegranate
20,27,41,20.51343484,92.51675903,5.700088663,5.5,110.5764023,Clear,Medium,pomegranate
39,25,36,18.90223032,94.99897537,5.567805185,6.1,107.6103211,Cool,Medium,pomegranate
20,7,45,18.90592319,89.24126808,6.077886012,7.3,112.4750941,Cool,Medium,pomegranate
11,10,45,22.63045168,88.45577158,6.397995609,5.8,109.0357597,Clear,Medium,pomegranate
40,18,43,19.38603815,86.79058496,5.767372539,8.5,109.9130984,Cool,Medium,pomegranate
3,26,39,24.38318965,91.19431555,7.079973241,3.1,103.6012114,Clear,Medium,pomegranate
9,16,36,23.77989026,92.93386903,5.893332378,5.8,106.977723,Clear,Medium,pomegranate
30,20,38,22.59890174,93.16343942,7.058222596,3.3,110.0932899,Clear,Medium,pomegranate
40,9,41,24.37766782,85.4017118,5.78270695,3.6,106.128338,Clear,Medium,pomegranate
40,30,35,20.89273273,91.07776977,6.269663963,5.8,104.4407083,Clear,Medium,pomegranate
32,25,35,18.09903225,85.70786282,5.892913826,5.8,107.0050976,Cool,Medium,pomegranate
33,23,45,20.00218987,85.83618191,7.116538883,4.6,112.337046,Clear,Medium,pomegranate
4,14,41,19.85139326,89.80732335,6.430163481,8.3,102.8186358,Cool,Medium,pomegranate
13,17,45,21.25433607,92.65058936,7.159520979,3.9,106.2784673,Clear,Medium,pomegranate
39,24,39,23.65374106,93.32657504,6.431265737,5.1,109.8076178,Clear,Medium,pomegranate
8,28,37,23.88404783,86.20613842,6.082571701,4.3,108.3121789,Clear,Medium,pomegranate
91,94,46,29.36792366,76.24900101,6.149934034,4.2,92.82840911,Clear,Medium,banana
105,95,50,27.33368994,83.67675197,5.849076099,4.8,101.0494791,Clear,Medium,banana
108,92,53,27.40053601,82.96221306,6.276800323,3.3,104.9378,Clear,Medium,banana
86,76,54,29.3159075,80.11585705,5.926824754,4,90.10978128,Clear,Medium,banana
80,77,49,26.05433004,79.39654531,5.519088423,3.3,113.2297373,Clear,Medium,banana
93,94,53,25.86632408,84.42379269,6.079178788,6,114.5357503,Clear,Medium,banana
90,92,55,27.00932084,80.18546798,6.13465588,3.3,97.32531705,Clear,Medium,banana
108,89,53,29.55054817,78.06762846,5.808497604,4.5,99.34482238,Clear,Medium,banana
108,88,55,26.28845991,83.390039,5.891458107,5,113.8729798,Clear,Medium,banana
105,77,52,29.16226551,76.16151562,5.816622479,5.3,100.0075679,Clear,Medium,banana
118,88,52,28.65003945,82.68752542,5.843163161,3.7,98.75084366,Clear,Medium,banana
101,87,54,29.07311132,76.50045221,6.376756633,3.2,100.1692639,Clear,Medium,banana
95,75,50,28.08166093,75.26429821,5.623615687,5.4,118.2761894,Clear,Medium,banana
106,85,53,27.1994597,78.8086068,5.91505509,3.9,99.72430835,Clear,Medium,banana
86,95,49,28.05484146,78.04602887,6.458714879,4.1,108.3957179,Clear,Medium,banana
83,79,55,25.14748006,83.34688193,5.565028635,5.2,98.66679427,Clear,Medium,banana
85,95,47,25.94019018,78.3422098,6.211833161,4.5,119.84797,Clear,Medium,banana
109,79,45,27.66752761,79.68542782,6.490074429,3.5,108.66464,Clear,Medium,banana
100,76,45,25.56703012,75.94067692,5.590236025,3.3,102.7867717,Clear,Medium,banana
117,86,48,28.6956201,82.54195839,6.225225239,5.7,116.1616839,Clear,Medium,banana
114,94,53,26.33544853,76.8532006,6.190757459,3.6,118.6858263,Clear,Medium,banana
110,78,50,25.93730186,78.89864446,5.915568968,4.5,98.21747528,Clear,Medium,banana
94,70,48,25.13686519,84.88394407,6.195152442,4.9,91.46442491,Clear,Medium,banana
80,71,47,27.50527651,80.79783998,6.156373499,3.4,105.0776992,Clear,Medium,banana
114,79,51,26.21009246,82.34429458,6.313197204,4,112.0700033,Clear,Medium,banana
88,78,45,29.10403455,79.19588629,6.324270089,4.5,92.07835761,Clear,Medium,banana
112,73,48,29.2440638,77.32017166,5.707488987,4.4,90.66727868,Clear,Medium,banana
117,76,47,25.56202173,77.38229006,6.119216009,4,93.10247183,Clear,Medium,banana
111,87,48,26.3985515,81.36028902,5.571401169,4.8,98.16752001,Clear,Medium,banana
89,83,47,28.09577643,77.79586769,5.63127166,3.5,109.5408614,Clear,Medium,banana
93,91,47,27.84767901,83.31110751,6.101241579,3.7,117.2878912,Clear,Medium,banana
92,81,52,27.39341554,81.4654833,6.438137279,4.1,94.31102057,Clear,Medium,banana
105,74,45,25.14517635,81.38204104,6.098369122,5.4,119.218154,Clear,Medium,banana
102,71,48,28.65456263,79.28693687,5.695267822,5.8,102.4633775,Clear,Medium,banana
94,91,51,29.16093424,76.67484233,5.618094446,5.8,109.575944,Clear,Medium,banana
116,71,47,27.57278064,82.0638878,6.435785799,4.7,91.34276507,Clear,Medium,banana
117,79,49,25.40909896,82.36208097,6.176644228,5.3,112.9794804,Clear,Medium,banana
119,72,55,25.99069521,83.33983116,6.220643671,5.9,112.0777152,Clear,Medium,banana
99,73,53,26.29039046,81.06003778,5.871702211,5.1,118.6730366,Clear,Medium,banana
91,84,52,29.14827211,78.71024836,6.390741836,3.6,117.536781,Clear,Medium,banana
80,90,47,26.59743595,79.35898915,6.21084479,4.9,107.3944717,Clear,Medium,banana
101,70,48,25.36059237,75.03193255,6.012696655,5.9,116.5531455,Clear,Medium,banana
108,89,53,29.12036889,80.18080728,5.908770059,3.6,112.3982055,Clear,Medium,banana
100,80,52,27.53911354,77.25629897,6.049801781,4.2,110.3262123,Clear,Medium,banana
109,91,53,29.66727337,83.51014178,6.010095853,4.9,110.2511102,Clear,Medium,banana
82,78,46,25.05802193,84.97323747,5.738678895,3.9,110.4408803,Clear,Medium,banana
106,70,55,25.86824781,78.52399914,5.74055541,3.4,116.3019555,Clear,Medium,banana
90,86,52,25.85036988,81.95580471,5.793260262,3.7,119.0856171,Clear,Medium,banana
83,95,50,26.51682337,77.79913575,5.50947065,5.9,108.8547508,Clear,Medium,banana
119,90,48,28.66725136,79.59242542,5.986442306,3.5,118.2583441,Clear,Medium,banana
107,72,45,28.14938935,81.54448882,5.790768046,5.3,91.40508414,Clear,Medium,banana
116,81,55,26.42313317,83.6995044,5.915546415,6,95.12322062,Clear,Medium,banana
101,75,50,26.59386409,81.40740301,6.242528278,3.9,109.9825551,Clear,Medium,banana
93,81,50,27.71822477,76.57853189,6.036079266,3.5,102.2099836,Clear,Medium,banana
95,75,45,28.98333432,82.95958244,5.829898502,5.9,109.022564,Clear,Medium,banana
107,71,55,29.42017919,83.96754496,6.088064451,3.7,117.229079,Clear,Medium,banana
83,94,47,27.39872329,81.10523402,6.469370954,4.2,112.1355384,Clear,Medium,banana
102,73,54,26.4020227,84.41007614,5.720726906,3.5,111.0162259,Clear,Medium,banana
86,79,45,27.81251452,82.69285419,5.80766417,4.7,99.20961514,Clear,Medium,banana
117,86,53,25.19640218,83.55829874,5.703381728,3.7,115.8586081,Clear,Medium,banana
111,79,53,28.31193338,75.77363772,6.165001278,4.2,119.695765,Clear,Medium,banana
95,74,50,25.90113128,80.47152737,6.002481605,4.1,110.10323,Clear,Medium,banana
91,75,55,27.48612983,76.11239849,6.212369363,5.9,109.2768851,Clear,Medium,banana
93,83,46,29.38254012,83.50423735,5.765308943,3.4,109.2486647,Clear,Medium,banana
92,85,51,29.22118628,81.08183635,5.740764682,5.5,108.8616474,Clear,Medium,banana
104,80,54,27.09062164,81.33506906,5.879119455,5.3,110.1331182,Clear,Medium,banana
103,72,51,26.12643374,81.81365007,6.099478745,3.2,104.4812858,Clear,Medium,banana
92,75,45,29.01207743,77.95192527,5.674403359,4.1,90.43495443,Clear,Medium,banana
93,85,49,27.96799119,79.28625709,5.694243847,5.6,119.4765557,Clear,Medium,banana
120,87,52,28.0764455,76.05522115,5.905494703,4.9,118.9923573,Clear,Medium,banana
108,72,46,25.16278237,84.97849241,6.110844721,4.1,90.94554618,Clear,Medium,banana
105,88,54,25.78749808,84.51194224,6.020445317,3.2,114.2005455,Clear,Medium,banana
98,79,50,25.34119774,84.47321314,6.435917308,5,91.06493353,Clear,Medium,banana
